id,ingested_at,gateway_id,device_timestamp,tag_mac,found,rssi
220,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:04:57+00,7c:ec:79:47:73:62,t,-35
221,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:04:57+00,d4:f5:13:79:e4:5b,t,-76
222,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:04:57+00,7c:ec:79:44:e0:5f,f,-127
223,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:01+00,7c:ec:79:47:73:62,t,-40
224,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:01+00,d4:f5:13:79:e4:5b,t,-75
225,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:01+00,7c:ec:79:44:e0:5f,f,-127
226,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:05+00,7c:ec:79:47:73:62,t,-34
227,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:05+00,d4:f5:13:79:e4:5b,t,-76
228,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:05+00,7c:ec:79:44:e0:5f,f,-127
229,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:09+00,7c:ec:79:47:73:62,t,-40
230,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:09+00,d4:f5:13:79:e4:5b,t,-71
231,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:09+00,7c:ec:79:44:e0:5f,f,-127
232,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:13+00,7c:ec:79:47:73:62,t,-35
233,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:13+00,d4:f5:13:79:e4:5b,t,-75
234,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:13+00,7c:ec:79:44:e0:5f,f,-127
235,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:17+00,7c:ec:79:47:73:62,t,-35
236,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:17+00,d4:f5:13:79:e4:5b,t,-70
237,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:17+00,7c:ec:79:44:e0:5f,f,-127
238,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:21+00,7c:ec:79:47:73:62,t,-40
239,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:21+00,d4:f5:13:79:e4:5b,t,-70
240,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:21+00,7c:ec:79:44:e0:5f,f,-127
241,2026-06-01 14:06:19.986396+00,gw-esp32-01,2026-06-01 14:05:25+00,7c:ec:79:47:73:62,t,-40
242,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:25+00,d4:f5:13:79:e4:5b,t,-75
243,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:25+00,7c:ec:79:44:e0:5f,f,-127
244,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:29+00,7c:ec:79:47:73:62,t,-39
245,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:29+00,d4:f5:13:79:e4:5b,t,-76
246,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:29+00,7c:ec:79:44:e0:5f,f,-127
247,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:33+00,7c:ec:79:47:73:62,t,-35
248,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:33+00,d4:f5:13:79:e4:5b,t,-70
249,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:33+00,7c:ec:79:44:e0:5f,f,-127
250,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:37+00,7c:ec:79:47:73:62,t,-39
251,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:37+00,d4:f5:13:79:e4:5b,t,-70
252,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:37+00,7c:ec:79:44:e0:5f,f,-127
253,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:41+00,7c:ec:79:47:73:62,t,-35
254,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:41+00,d4:f5:13:79:e4:5b,t,-70
255,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:41+00,7c:ec:79:44:e0:5f,f,-127
256,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:45+00,7c:ec:79:47:73:62,t,-38
257,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:45+00,d4:f5:13:79:e4:5b,t,-70
258,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:45+00,7c:ec:79:44:e0:5f,f,-127
259,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:49+00,7c:ec:79:47:73:62,t,-36
260,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:49+00,d4:f5:13:79:e4:5b,t,-70
261,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:49+00,7c:ec:79:44:e0:5f,f,-127
262,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:53+00,7c:ec:79:47:73:62,t,-35
263,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:53+00,d4:f5:13:79:e4:5b,t,-76
264,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:53+00,7c:ec:79:44:e0:5f,t,-96
265,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:57+00,7c:ec:79:47:73:62,t,-39
266,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:57+00,d4:f5:13:79:e4:5b,t,-70
267,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:05:57+00,7c:ec:79:44:e0:5f,f,-127
268,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:06:01+00,7c:ec:79:47:73:62,t,-40
269,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:06:01+00,d4:f5:13:79:e4:5b,t,-70
270,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:06:01+00,7c:ec:79:44:e0:5f,f,-127
271,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:06:05+00,7c:ec:79:47:73:62,t,-39
272,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:06:05+00,d4:f5:13:79:e4:5b,t,-70
273,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:06:05+00,7c:ec:79:44:e0:5f,f,-127
274,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:06:09+00,7c:ec:79:47:73:62,t,-36
275,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:06:09+00,d4:f5:13:79:e4:5b,t,-70
276,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:06:09+00,7c:ec:79:44:e0:5f,f,-127
277,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:06:13+00,7c:ec:79:47:73:62,t,-40
278,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:06:13+00,d4:f5:13:79:e4:5b,t,-75
279,2026-06-01 14:06:21.450575+00,gw-esp32-01,2026-06-01 14:06:13+00,7c:ec:79:44:e0:5f,f,-127
280,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:29+00,7c:ec:79:47:73:62,t,-39
281,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:29+00,d4:f5:13:79:e4:5b,t,-71
282,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:29+00,7c:ec:79:44:e0:5f,f,-127
283,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:33+00,7c:ec:79:47:73:62,t,-40
284,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:33+00,d4:f5:13:79:e4:5b,t,-71
285,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:33+00,7c:ec:79:44:e0:5f,f,-127
286,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:37+00,7c:ec:79:47:73:62,t,-35
287,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:37+00,d4:f5:13:79:e4:5b,t,-70
288,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:37+00,7c:ec:79:44:e0:5f,f,-127
289,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:41+00,7c:ec:79:47:73:62,t,-36
290,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:41+00,d4:f5:13:79:e4:5b,t,-74
291,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:41+00,7c:ec:79:44:e0:5f,f,-127
292,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:45+00,7c:ec:79:47:73:62,t,-35
293,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:45+00,d4:f5:13:79:e4:5b,t,-71
294,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:45+00,7c:ec:79:44:e0:5f,f,-127
295,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:49+00,7c:ec:79:47:73:62,t,-40
296,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:49+00,d4:f5:13:79:e4:5b,t,-76
297,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:49+00,7c:ec:79:44:e0:5f,f,-127
298,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:53+00,7c:ec:79:47:73:62,t,-40
299,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:53+00,d4:f5:13:79:e4:5b,t,-70
300,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:53+00,7c:ec:79:44:e0:5f,f,-127
301,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:57+00,7c:ec:79:47:73:62,t,-39
302,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:57+00,d4:f5:13:79:e4:5b,t,-74
303,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:06:57+00,7c:ec:79:44:e0:5f,f,-127
304,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:01+00,7c:ec:79:47:73:62,t,-39
305,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:01+00,d4:f5:13:79:e4:5b,t,-75
306,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:01+00,7c:ec:79:44:e0:5f,f,-127
307,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:05+00,7c:ec:79:47:73:62,t,-39
308,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:05+00,d4:f5:13:79:e4:5b,t,-75
309,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:05+00,7c:ec:79:44:e0:5f,t,-90
310,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:09+00,7c:ec:79:47:73:62,t,-40
311,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:09+00,d4:f5:13:79:e4:5b,t,-76
312,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:09+00,7c:ec:79:44:e0:5f,f,-127
313,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:13+00,7c:ec:79:47:73:62,t,-41
314,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:13+00,d4:f5:13:79:e4:5b,t,-76
315,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:13+00,7c:ec:79:44:e0:5f,f,-127
316,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:17+00,7c:ec:79:47:73:62,t,-39
317,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:17+00,d4:f5:13:79:e4:5b,t,-75
318,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:17+00,7c:ec:79:44:e0:5f,f,-127
319,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:21+00,7c:ec:79:47:73:62,t,-40
320,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:21+00,d4:f5:13:79:e4:5b,t,-75
321,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:21+00,7c:ec:79:44:e0:5f,f,-127
322,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:25+00,7c:ec:79:47:73:62,t,-40
323,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:25+00,d4:f5:13:79:e4:5b,t,-72
324,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:25+00,7c:ec:79:44:e0:5f,f,-127
325,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:29+00,7c:ec:79:47:73:62,t,-35
326,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:29+00,d4:f5:13:79:e4:5b,t,-89
327,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:29+00,7c:ec:79:44:e0:5f,f,-127
328,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:33+00,7c:ec:79:47:73:62,t,-36
329,2026-06-01 14:09:41.546645+00,gw-esp32-01,2026-06-01 14:07:33+00,d4:f5:13:79:e4:5b,t,-75
330,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:33+00,7c:ec:79:44:e0:5f,f,-127
331,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:37+00,7c:ec:79:47:73:62,t,-40
332,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:37+00,d4:f5:13:79:e4:5b,t,-74
333,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:37+00,7c:ec:79:44:e0:5f,f,-127
334,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:41+00,7c:ec:79:47:73:62,t,-40
335,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:41+00,d4:f5:13:79:e4:5b,t,-70
336,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:41+00,7c:ec:79:44:e0:5f,f,-127
337,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:45+00,7c:ec:79:47:73:62,t,-40
338,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:45+00,d4:f5:13:79:e4:5b,t,-71
339,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:45+00,7c:ec:79:44:e0:5f,f,-127
340,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:49+00,7c:ec:79:47:73:62,t,-39
341,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:49+00,d4:f5:13:79:e4:5b,t,-71
342,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:49+00,7c:ec:79:44:e0:5f,f,-127
343,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:53+00,7c:ec:79:47:73:62,t,-40
344,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:53+00,d4:f5:13:79:e4:5b,t,-71
345,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:53+00,7c:ec:79:44:e0:5f,t,-89
346,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:57+00,7c:ec:79:47:73:62,t,-35
347,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:57+00,d4:f5:13:79:e4:5b,t,-72
348,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:07:57+00,7c:ec:79:44:e0:5f,f,-127
349,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:01+00,7c:ec:79:47:73:62,t,-40
350,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:01+00,d4:f5:13:79:e4:5b,t,-71
351,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:01+00,7c:ec:79:44:e0:5f,f,-127
352,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:05+00,7c:ec:79:47:73:62,t,-40
353,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:05+00,d4:f5:13:79:e4:5b,t,-71
354,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:05+00,7c:ec:79:44:e0:5f,f,-127
355,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:09+00,7c:ec:79:47:73:62,t,-39
356,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:09+00,d4:f5:13:79:e4:5b,t,-70
357,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:09+00,7c:ec:79:44:e0:5f,f,-127
358,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:13+00,7c:ec:79:47:73:62,t,-39
359,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:13+00,d4:f5:13:79:e4:5b,t,-69
360,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:13+00,7c:ec:79:44:e0:5f,f,-127
361,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:17+00,7c:ec:79:47:73:62,t,-35
362,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:17+00,d4:f5:13:79:e4:5b,t,-70
363,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:17+00,7c:ec:79:44:e0:5f,f,-127
364,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:21+00,7c:ec:79:47:73:62,t,-36
365,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:21+00,d4:f5:13:79:e4:5b,t,-70
366,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:21+00,7c:ec:79:44:e0:5f,f,-127
367,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:25+00,7c:ec:79:47:73:62,t,-40
368,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:25+00,d4:f5:13:79:e4:5b,t,-69
369,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:25+00,7c:ec:79:44:e0:5f,f,-127
370,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:29+00,7c:ec:79:47:73:62,t,-40
371,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:29+00,d4:f5:13:79:e4:5b,t,-71
372,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:29+00,7c:ec:79:44:e0:5f,f,-127
373,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:33+00,7c:ec:79:47:73:62,t,-35
374,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:33+00,d4:f5:13:79:e4:5b,t,-70
375,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:33+00,7c:ec:79:44:e0:5f,f,-127
376,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:37+00,7c:ec:79:47:73:62,t,-40
377,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:37+00,d4:f5:13:79:e4:5b,t,-70
378,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:37+00,7c:ec:79:44:e0:5f,f,-127
379,2026-06-01 14:09:42.146157+00,gw-esp32-01,2026-06-01 14:08:41+00,7c:ec:79:47:73:62,t,-41
380,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:08:41+00,d4:f5:13:79:e4:5b,t,-70
381,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:08:41+00,7c:ec:79:44:e0:5f,f,-127
382,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:08:45+00,7c:ec:79:47:73:62,t,-39
383,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:08:45+00,d4:f5:13:79:e4:5b,t,-70
384,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:08:45+00,7c:ec:79:44:e0:5f,f,-127
385,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:08:49+00,7c:ec:79:47:73:62,t,-35
386,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:08:49+00,d4:f5:13:79:e4:5b,t,-71
387,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:08:49+00,7c:ec:79:44:e0:5f,f,-127
388,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:08:53+00,7c:ec:79:47:73:62,t,-39
389,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:08:53+00,d4:f5:13:79:e4:5b,t,-71
390,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:08:53+00,7c:ec:79:44:e0:5f,f,-127
391,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:08:57+00,7c:ec:79:47:73:62,t,-38
392,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:08:57+00,d4:f5:13:79:e4:5b,t,-70
393,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:08:57+00,7c:ec:79:44:e0:5f,f,-127
394,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:01+00,7c:ec:79:47:73:62,t,-38
395,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:01+00,d4:f5:13:79:e4:5b,t,-71
396,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:01+00,7c:ec:79:44:e0:5f,f,-127
397,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:05+00,7c:ec:79:47:73:62,t,-35
398,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:05+00,d4:f5:13:79:e4:5b,t,-71
399,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:05+00,7c:ec:79:44:e0:5f,f,-127
400,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:09+00,7c:ec:79:47:73:62,t,-35
401,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:09+00,d4:f5:13:79:e4:5b,t,-69
402,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:09+00,7c:ec:79:44:e0:5f,f,-127
403,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:13+00,7c:ec:79:47:73:62,t,-40
404,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:13+00,d4:f5:13:79:e4:5b,t,-70
405,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:13+00,7c:ec:79:44:e0:5f,f,-127
406,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:17+00,7c:ec:79:47:73:62,t,-40
407,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:17+00,d4:f5:13:79:e4:5b,t,-71
408,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:17+00,7c:ec:79:44:e0:5f,f,-127
409,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:21+00,7c:ec:79:47:73:62,t,-39
410,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:21+00,d4:f5:13:79:e4:5b,t,-70
411,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:21+00,7c:ec:79:44:e0:5f,f,-127
412,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:25+00,7c:ec:79:47:73:62,t,-39
413,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:25+00,d4:f5:13:79:e4:5b,t,-70
414,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:25+00,7c:ec:79:44:e0:5f,f,-127
415,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:29+00,7c:ec:79:47:73:62,t,-39
416,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:29+00,d4:f5:13:79:e4:5b,t,-71
417,2026-06-01 14:09:42.960684+00,gw-esp32-01,2026-06-01 14:09:29+00,7c:ec:79:44:e0:5f,f,-127
418,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:09:50+00,7c:ec:79:47:73:62,t,-40
419,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:09:50+00,d4:f5:13:79:e4:5b,t,-70
420,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:09:50+00,7c:ec:79:44:e0:5f,f,-127
421,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:09:54+00,7c:ec:79:47:73:62,t,-39
422,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:09:54+00,d4:f5:13:79:e4:5b,t,-69
423,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:09:54+00,7c:ec:79:44:e0:5f,f,-127
424,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:09:58+00,7c:ec:79:47:73:62,t,-41
425,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:09:58+00,d4:f5:13:79:e4:5b,t,-67
426,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:09:58+00,7c:ec:79:44:e0:5f,f,-127
427,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:10:02+00,7c:ec:79:47:73:62,t,-40
428,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:10:02+00,d4:f5:13:79:e4:5b,t,-77
429,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:10:02+00,7c:ec:79:44:e0:5f,f,-127
430,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:10:06+00,7c:ec:79:47:73:62,t,-36
431,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:10:06+00,d4:f5:13:79:e4:5b,t,-69
432,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:10:06+00,7c:ec:79:44:e0:5f,f,-127
433,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:10:10+00,7c:ec:79:47:73:62,t,-40
434,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:10:10+00,d4:f5:13:79:e4:5b,t,-75
435,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:10:10+00,7c:ec:79:44:e0:5f,f,-127
436,2026-06-01 14:12:56.049701+00,gw-esp32-01,2026-06-01 14:10:14+00,7c:ec:79:47:73:62,t,-40
